label,tweet_id,tweet,length,#URLs,#mentions,#hashs,verified,#followers,user_engagement,sentiment_score
1,560187970389819392,islamic tribunal using sharia law in texas has been confirmed URL @breitbartnews #a4a URL,89,2,1,1,1,189678,1.7155103134208411,0.0
0,407162181059612672,paul walker died at the age of 40 saturday. our hearts go out to his family and friends: URL,92,1,0,0,1,2173795,47.07270168855535,0.5859
1,529857740059860992,dear president obama...it looks like stay-at-home moms vote too.,64,0,0,0,0,69711,5.9662718846549945,0.6249
0,524998384357486592,canadian government offices are locked down in ottawa after an armed attack: URL URL,84,2,0,0,1,17472805,61.56630896942701,-0.4767
0,407185422523977728,so paul walker is still alive ? dead or alive sia ?! #paulwalker URL,68,1,0,1,0,506,9.203184230477635,-0.1906
1,542423103834296323,#selena's killer & former fan club president will not be released early from prison! URL URL,92,2,0,1,1,5916397,115.33130699088146,-0.7644
1,552677176873455616,malia obama wears t shirt of an anti white anti cop rap group. #nypd URL the family that agitates together stays together,121,1,0,1,0,25529,51.51756051257713,-0.7184
1,356268980211687424,obama files federal charges against george zimmerman following acquittal in shooting murder of trayvon martin | URL,115,1,0,0,0,4292,14.867523609653723,-0.7783
0,524961721744900097,"canadian soldier who was shot at #ottawa's war memorial is a reservist serving with the argyll and sutherland highlanders in #hamilton, ont.",140,0,0,2,1,1262638,31.89166472098996,-0.5994
0,407264593027670016,rip to the driver roger that died with paul walker that no one talks about because he wasn't famous. URL,104,1,0,0,0,31214,25.15873430962343,-0.7003
0,529434230938284032,vampire bambi? rare fanged deer confirmed in afghanistan after 60 years URL URL,79,2,0,0,1,7362993,54.82097688617532,0.0
1,552146635707666433,rt @xxl: president obama’s daughter wears a pro era t-shirt: URL URL,68,2,1,0,1,1065568,114.59097254536994,0.0
1,528976109518721024,obama declares stay-at-home moms aren't worth a hill of beans; says it's a choice 'we don't want americans to... URL,116,1,0,0,1,1486440,4.3368524429167685,-0.2235
0,531129816389779456,doritos-flavored mountain dew is a real thing URL URL,53,2,0,0,1,21591,32.2748611812216,0.0
0,551082055883563008,family says 'beverly hillbillies' actress donna douglas is dead at age 81 - @nbc12 URL,86,1,1,0,1,9479543,21.29922385620915,-0.6486
1,531607884220485632,apec photo of the day. rt @marc_leibowitz: photo of vladimir putin's motorcade. posted without comment. URL,107,1,1,0,1,38637,15.010186005314438,0.0
0,510906049549705216,breaking news: isis beheads a british hostage david haines in message to america's partners. URL,96,1,0,0,0,72081,5.449911608721273,0.0
0,528607634099015680,#animaloftheday: the first afghan fanged deer was seen in more than 60 years! URL URL,85,2,0,1,1,8586560,11.715210355987056,0.0
0,514142113601437696,"well, this is one way to quit your job. watch alaskan reporter charlo green quit live on air. URL URL",101,2,0,0,1,46396851,58.97194388777555,0.2732
1,490141776984825856,u.s intel: missile that hit #mh17 was most likely fired by pro-russian separatists. details: URL URL,100,2,0,1,1,46397041,58.97114228456914,-0.5965
0,525301290218553344,hero: kevin vickers moments after shooting dead canadian parliament attacker - URL / URL,88,2,0,0,0,233830,18.76139332365748,-0.6597
0,524263570985340928,goliath encounter: puppy-sized spider surprises scientist in rainforest @beargrylls @midnight URL URL,101,2,2,0,1,339010,19.109892569382275,0.2263
0,517053056211357696,cdc has confirmed that the patient in dallas has tested positive for the ebola virus. we'll have more coming up on khou 11 news at 4 p.m.,137,0,0,0,1,721525,86.556280954525,0.5574
0,524928878075457536,soldier shot at national war memorial in ottawa URL URL,55,2,0,0,1,2871401,48.80020491803279,-0.5994
0,513749585391390720,starbucks is testing a new latte that tastes exactly like guinness: URL URL,75,2,0,0,1,286363,5.152628032345014,0.3612
0,562387516964491265,"the way we live is social, connecting people and information all over the world. shouldn't we work the same way? URL",116,1,0,0,1,60450,5.673903211216644,0.0
0,551097831851687938,"donna douglas, elly may clampett on ‘beverly hillbillies,’ dies at 81 URL",73,1,0,0,1,2434351,66.29223323346393,0.0
0,407179055763836928,did speed play a part in paul walker's death? URL,49,1,0,0,1,7627079,70.28063522161649,-0.3612
0,525134787778850818,meet the south american goliath birdeater -- a spider the size of a puppy: URL URL,82,2,0,0,1,15225363,70.06113225499524,0.0
1,534461459938304001,17yr old @kyliejenner says she pregnant by 24yr old rapper @tyga (full video) ➡️ URL URL,88,2,2,0,0,1414,0.0373792524149517,0.0
0,566999951449001984,"#assholeoftheday sen. thomas corbin, for saying women are ""a lesser cut of meat"" URL URL",88,2,0,1,0,38874,2.2673521850899743,-0.2732
1,534678919656775680,"the world is running out of chocolate, world’s largest chocolate manufacturer warns URL URL",91,2,0,0,1,3133865,221.2176403207331,-0.1027
0,527272948680622080,update: police confirm former baseball star jose canseco shot himself in his left hand in an accidental shooting - cnn,118,0,0,0,0,233546,18.75965166908563,0.4404
1,531900034863091712,rt @cl_lfc: “@usvsth3m: vladimir putin’s motorcade looks suspiciously like a massive… URL URL ”,95,2,2,0,1,560435,3.166464155528554,-0.0516
1,514550436377137152,iphone 6 plus owners are complaining that their phones are actually bending: URL URL,84,2,0,0,1,3694298,60.39729029687189,-0.2023
0,524944881941495809,update: attacker shot dead in parliament after soldier shot at war memorial URL #ottawashooting URL,99,2,0,1,1,2870685,48.79344262295082,-0.9169
1,535252460148113409,raven symone blasts bill cosby rape story URL URL,49,2,0,0,1,5385258,66.45559845559846,-0.6908
0,407197113286545409,paul walker's character name on fast and furious was brian. brian from family guy died in a car accident. coincidence? i think not,130,0,0,0,0,14333,0.0388824884792626,-0.886
0,427944719612915712,ex-marlboro man dies from smoking-related disease URL,53,1,0,0,1,15232066,72.3073032571313,0.0
0,524976106861236226,"man who saw gunman shoot canadian soldier at war memorial says shooter ""raised his arms in triumph"": URL",104,1,0,0,1,13918707,64.39844697888861,-0.4939
1,489854703321509888,"'nine britons, 23 us citizens and 80 children' feared dead after #mh17 jet 'shot down' URL URL",94,2,0,1,1,3133436,221.18831615120277,-0.8176
0,523026678419714048,"man walks in south american rainforest at night, sees spider the size of a small puppy URL",90,1,0,0,1,5869207,10.695269016697589,0.0
1,539052152602107904,breaking: gill rosenberg (31) from tel aviv former idf soldier was captured by isis after going to iraq to join kurds & fight isis - ch 2,137,0,0,0,0,72085,5.449911608721273,-0.1027
1,436157173161144321,"talking angela gets ur personal info ""he's a kidnapper"" ""he watches u through ur camera"" URL",92,1,0,0,0,27087,11.82922596320722,0.0
0,515519742355185664,vaughn foods co-worker who witnessed murder tells #news9 murder suspect alton nolen was shouting islamic phrases. fbi investigating,131,0,0,1,0,8955,2.8439197166469894,-0.9118
0,507918114567499776,"al-shabaab leader ahmed abdi godane killed in monday's u.s. airstrike in somalia, pentagon says. URL",100,1,0,0,1,57040161,13.922832140015911,-0.6705
0,532276693931945984,sugarhill gang rapper big bank hank has died at the age of 57. read about his legacy and contribution to hip hop: URL,117,1,0,0,1,6313373,27.87083241333628,-0.5574
0,524923293711998976,at the war memorial in. ottawa. a soldier has been shot. they are giving him treatment now. #breaking URL,105,1,0,1,1,178254,8.893001891380708,-0.3612
1,553264892799488000,"three more passport stamps, three more data centers. give a big welcome to tokyo, mexico city and frankfurt. ≡ URL",114,1,0,0,0,478,7.49025672749768,0.4588
0,509464271118688257,source: microsoft in discussions to buy 'minecraft' maker mojang for more than $2 billion - @wsj URL,100,1,1,0,1,9477385,21.296772875816995,0.0
1,532255606623989760,#dointoomuch rt @dahndahlas: @jemelehill a chick-fil-a manager banned slang at his location. URL URL,100,2,2,1,1,1228958,29.59373505499761,-0.4588
1,387236601450864641,"white house #shutdown URL , but are posting alerts on him getting a sandwich. URL",81,2,0,1,0,18041,21.41354975299929,0.0
0,407170170533064705,"last picture of paul walker taken before his death in a car crash.#rippaulwalker fast & furious won't be same w/o u. URL """,122,1,0,1,0,805,4.770015948963318,-0.8225
1,551942365901250560,president's daughter malia obama spotted wearing a pro era t-shirt URL URL,74,2,0,0,1,474533,21.141588891418166,0.0
1,366025766183514112,japanese government says fukushima nuclear plant is leaking 300 tons of radioactive water into the ocean every day URL,118,1,0,0,0,1531742,53.40576368876081,0.0
1,532319110458118144,employee says manager bans slang at chick-fil-a. URL URL,56,2,0,0,1,612210,75.72416077738517,0.0
0,407205235682050048,r.i.p to the driver that died with paul walker that no one cares about because he wasn't famous,95,0,0,0,0,478,7.49025672749768,-0.8063
0,407262869152358400,"paul walker was ""so happy"" hours before his tragic death URL",60,1,0,0,1,11489257,122.45526489338316,-0.4939
1,351767344097398785,expect to see russian forces at us events to provide “security” - this is illegal under posse comitatus! URL,108,1,0,0,0,478,7.49025672749768,-0.5983
0,519131101798100992,"hp confirms that it's splitting into two companies. and cutting 5,000 jobs. URL $hp URL",87,2,0,0,1,2689772,27.589601769911503,-0.128
1,489867900296368129,"pro-russian rebel leader in leaked audio: ""cossacks"" shot down the plane URL #mh17 URL",86,2,0,1,1,9796682,75.93224440411373,-0.4404
1,531973383198887936,the manager at a chick-fil-a made a list of words his employees are no longer allowed to say. URL URL,101,2,0,0,1,2018249,19.351751142049164,-0.296
1,80080680482123777,seriously? racist mcdonald’s sign is obviously a hoax - URL,59,1,0,0,1,9796735,75.93103448275862,-0.7783
1,532206910796468224,a chick-fil-a manager allegedly banned this hilarious list of slang words URL URL,81,2,0,0,1,2875653,147.1407094197792,0.0323
0,495305620342714369,"tesla says it's broken ground near reno, nevada for a $5 billion battery plant: URL URL",87,2,0,0,1,6076123,133.27813620071686,-0.4767
1,366205297557110784,"details: radioactive water from under #fukushima has risen 60cm above protective barrier, freely leaking to ocean URL",117,1,0,1,1,3073657,83.64818449460255,0.34
0,427666815842414592,ex-marlboro man dies from smoking -related disease URL via @fox411,66,1,1,0,1,18663946,84.41328487785181,0.0
1,524227209976745984,up to 34 million green cards and work permits... URL,52,1,0,0,0,1305263,25.25495813133539,0.0
0,518866406512025602,"hewlett-packard to split into two companies, wsj says. URL",58,1,0,0,1,57028603,13.922235481304694,0.0
1,553271856786968576,malia obama wears t shirt of an anti white anti cop rap group. #nypd URL #barbaraboxer #respectformuslims #blackprivilege,121,1,0,4,0,25530,51.525391551969626,-0.5574
1,455525437351800832,why is my grandpa tryin to tell me leonardo dicapro is gonna play martin luther king in a movie.. lol!,102,0,0,0,1,567392,33.63522782949534,0.6696
0,536826622725218304,that powerful lego letter to parents from the 1970s? it's real URL URL,70,2,0,0,1,114405,55.2264631043257,0.4215
1,568571403756294144,horrified at news that macklemore has joined isis #macklemorejoinedisis URL,75,1,0,1,0,18222,6.579656449983159,-0.5423
1,553960736964476928,"police chief helric fredou, one of the police officers investigating the case #charliehebdo, commits suicide. URL",113,1,0,1,0,13828,44.38133498145859,-0.6597
1,372914976102834176,"fukushima reactors leaking into groundwater, can't be stopped from getting in ocean, buildings now on mushy land URL",116,1,0,0,0,1531756,53.40634005763689,0.1695
0,427780584979836929,marlboro ad man eric lawson dies of chronic lung disease URL @guardianworld,75,1,1,0,1,8523460,147.85284532464277,0.0
1,554597409351671808,police chief investigating #charliehebdo reportedly killed himself while preparing report on terror attack... hmm... URL,120,1,0,1,0,478,7.49025672749768,-0.9001
0,407211258304552960,paul walker was doing good and giving back on the day of his tragic death: URL,78,1,0,0,1,2173887,47.04924953095685,-0.3818
0,336873759271157760,hasan gets $278k but victims denied army benefits. disgusting waste of tax $$. garnish his wages & send 2 red cross URL,119,1,0,0,1,765689,5.122328458942632,-0.9136
0,514098833253748736,"breaking: 3 missing afghan soldiers have been found trying to cross the border into canada, senior law enforcement source tells nbc news",136,0,0,0,1,1004007,32.588814411395056,-0.296
0,407192126032986112,"ap video: police say speed was a factor in an l.a. crash that killed 2, including ""fast & furious"" actor paul walker: URL",121,1,0,0,1,13914888,64.3851007037127,-0.8979
1,547158281005719552,subaru gets snowbound police back on patrol. #dontletwinterwin URL,66,1,0,1,1,441822,8.810933940774488,0.0
0,407187197427593217,"paul walker's character in fast and the furious was named brian"",brian from family guy also died this week,both deaths involved cars."" umm",138,0,0,0,0,346343,41.2680690399137,-0.8074
1,504830161993609216,"still waiting for tupac to accept my als ice bucket challenge. bruh, i know you're still alive.",95,0,0,0,0,2781,5.033910034602076,0.6705
0,532203605236154368,rest in peace: big bank hank of sugarhill gang dead at 57 URL URL,65,2,0,0,0,37842,6.69032410693163,-0.2023
0,535579674152148992,fact: florida state university shooter's last facebook status was bible verse (matthew 5:3)..imagine if it was quran: URL,121,1,0,0,1,60486,3.8147392290249433,0.0
0,537913349338435584,"this young woman was shot with a nerf bullet by a #ferguson police officer, she lost her eye. URL",97,1,0,1,0,59040,23.5045643153527,-0.3182
1,376982539132366848,j.k. rowling is working on an 8th harry potter book.,52,0,0,0,0,478,7.49025672749768,0.0
0,524757333608394752,meet the south american goliath birdeater -- a spider the size of a puppy: URL URL,82,2,0,0,1,15213481,70.00737392959087,0.0
0,555003887753494528,a saudi cleric has declared that the building of snowmen as being anti-islamic. URL,83,1,0,0,1,18655542,84.41187159297395,0.0
0,532275383430041600,sugarhill gang's big bank hank dies at 57 from cancer URL URL,61,2,0,0,1,5383806,66.42130365659777,-0.6597
1,534278078105944064,"we are running out of chocolate, warns world's largest chocolate manufacturer URL URL",85,2,0,0,1,3129914,221.05681557846503,-0.1027
1,523535962962280448,"currently boycotting walmart & sam's on w. florissant they donated 10,000 to darren wilson!!!!!! cars are turning around! #fergusonoctober",138,0,0,1,0,982,2.0473921765295886,-0.5951
0,504304227246538752,audio may have captured michael brown shooting URL,50,1,0,0,1,4025942,71.08773903262092,0.0
0,536504515843727361,this letter to parents from a 1970s lego set is years ahead of its time URL URL,79,2,0,0,1,181270,34.886572438162545,0.0
0,427762638274437120,actor who played marlboro man in ads dies from smoking-related disease URL,74,1,0,0,1,7348452,54.74552987352813,0.34
0,407237676350185475,@realpaulwalker died in a fiery car crash. @fastfurious filmmakers will commemorate his legacy by dedicating the next six sequels to him.,137,0,2,0,0,28022,0.0331110052405907,-0.8271
0,536827853669941248,lego letter from the 1970s still offers a powerful message to parents 40 years later URL URL,92,2,0,0,1,3129216,221.02268041237116,0.4215
0,514201362729828352,"three missing afghan officers are in custody at the u.s.-canada border, police say. URL",87,1,0,0,1,57006670,13.919252187748608,-0.296
0,427690961280696320,man who portrayed the marlboro man in the 1970s dies from smoking-related disease URL,85,1,0,0,1,11488079,122.43899758188611,0.0
1,563123548857053184,texas🇺🇸first islamic tribunal in us🙀sharia law➰in america❌must stop🚨 URL @_fritobandito_ @amymek URL,100,2,2,0,0,478,7.49025672749768,-0.5106
1,482880640560271361,religious subjugation? u.s. troops in bahrain getting ramadan training. URL #tcot,81,1,0,1,1,765680,5.1203599550056245,0.0
0,525305690257379328,a touching tribute to a fallen soldier URL URL,46,2,0,0,1,3128722,221.00801832760595,-0.3612
1,553186555150749696,"it ain't banksy! meet @lucilleclerc, artist behind the iconic #charliehebdo pencil tribute URL URL",98,2,1,1,1,22656,25.617429837518465,0.0
1,569908998717243392,stop rumors: jamie is not leaving fifty shades and him and amelia are still in love. everything's fine for jamie! URL,117,1,0,0,0,478,7.49025672749768,0.6239
1,489798752358916096,malaysia airlines plane mh17 'shot down in ukraine near russian border' URL URL,79,2,0,0,1,208281,86.49985652797704,0.0
1,524320261667950592,i feel some type of way. URL,28,1,0,0,1,2528852,11.271492152728976,0.0
0,567596847330373632,krispy kreme hull is advertising kkk wednesday. i don't know. i do not know. URL,80,1,0,0,1,44072,44.21045296167247,0.0
1,538724882461097986,"hey @abc, why won't you tweet a statement saying that you did not pay or compensate darren wilson for the interview? why silent? #ferguson",138,0,1,1,1,1033261,73.04973821989529,0.167
0,407205404075376640,r.i.p to the driver who died with paul walker that no one cares about because he wasn’t famous.,95,0,0,0,0,478,7.49025672749768,-0.8063
1,509114008587100160,"sorry, everyone—durex is not making pumpkin spice condoms this fall: URL URL",76,2,0,0,1,11776326,56.82088646023072,-0.0772
0,524923341359300608,uniformed canadian soldier shot at war memorial in #ottawa.,59,0,0,1,1,1258860,31.847770254494517,-0.5994
0,509463933564891137,"huh. the wall street journal reports microsoft is close to a $2b deal with mojang, aka the creators of minecraft. URL",117,1,0,0,1,167745,6.254761904761905,0.0
0,407176873605865472,new info on the crash that killed paul walker URL #rippaulwalker,64,1,0,1,1,5138602,30.058837656099904,-0.802
1,539833716852273152,who killed deandre joshua - and why? still more questions than answers regarding 20-year-old murdered in ferguson URL,117,1,0,0,1,606870,6.919301348662392,-0.872
0,517416417164263424,oklahoma beheading suspect alton nolen ordered held without bond URL URL,72,2,0,0,1,18643478,84.4104583080961,-0.296
0,407212665350942720,'fast and furious' cast mourns paul walker's death URL,54,1,0,0,1,9796686,75.89171203871749,-0.9001
1,365056836476481537,estimated 300 tons of contaminated water leaking into pacific ocean per day from wrecked #fukushima nuclear plant URL,117,1,0,1,1,3074511,83.60181550539745,0.0
1,387007120689737729,"by all means, let's turn over healthcare decision making to people willing to shut down the amber alert website out of spite.",125,0,0,0,1,15504,7.1104124748490944,-0.296
0,407164597511393280,r.i.p to the driver that died with paul walker that no one cares about because he wasn't famous.,96,0,0,0,0,478,7.49025672749768,-0.8063
1,489802446001434625,latest so far on shot down malaysia airlines plane #mh17 URL URL,64,2,0,1,1,1167988,138.16617074845502,0.0
0,525041127343550464,"this photo was taken by a tourist at the national war memorial, shortly before nathan cirillo was shot and killed. URL",118,1,0,0,1,25820,53.86927639383156,-0.8555
0,514098803347951616,breaking news: the 3 missing afghan soldiers have been found trying to cross into canada at the rainbow bridge in niagara falls. ny. nbc,136,0,0,0,0,231864,18.743396226415094,-0.296
0,552706985087361025,this dog was abandoned at a scottish railway station with a suitcase full of his belongings URL URL,99,2,0,0,1,6587700,50.81825590872046,-0.4588
1,365052155385749505,"revealed: #fukushima leaking radioactive water for ‘2 years’, 300 tons flowing into pacific daily URL",101,1,0,1,1,3072122,83.59764474975466,0.0
0,528822281972498432,fanged deer spotted in afghanistan for the first time in 65yrs URL rt @independent mt @thewcs cc URL,100,2,2,0,0,93022,43.444954128440365,0.0
0,531648145613398016,making my own doritos flavored mountain dew! URL,48,1,0,0,1,625017,31.42344727973038,0.0
1,519868410599993344,thumbs up emoji rt @complexmag someone spray painted a penis on a $2.4 million bugatti veyron: URL URL,102,2,1,0,0,139052,43.13071354705274,0.0
0,523581212175392768,"hello everyone. ""puppy-sized spider surprises scientist in rainforest"" URL URL",78,2,0,0,1,285379,14.592032967032967,0.2263
1,543586319168196608,"new dog-ma? pope says heaven is for hounds, too URL URL",55,2,0,0,1,7336795,54.70846053205408,0.5106
1,436001434212249600,talking angela is an app that has been hacked and asks for you personal information. spread the word URL,104,1,0,0,0,70610,34.394863563402886,-0.4019
0,407181813174788096,paul walker's co-stars take to twitter to share their condolences following his death URL #rippaulwalker #teampw,112,1,0,2,1,11486874,122.4192130138492,-0.4019
1,505369323922522113,tupac was hiding for 18 years 😳 URL,35,1,0,0,0,3857,7.763479710950528,-0.296
0,407267881131732992,watch: paul walker's last trailer for the film hours. the movie is set to release in two weeks. URL,99,1,0,0,1,2173842,47.02439024390244,0.0
0,551123464640536576,"donna douglas, known for role as elly may clampett on 'the beverly hillbillies', dies: URL URL",94,2,0,0,1,15195967,69.95551855375832,0.0
1,521663202183348224,so ebola was found in hair extensions? all my bitches wear weave 😳,66,0,0,0,1,858814,24.76294775268081,-0.5994
1,518192429153783808,atheists are mad at @carrieunderwood. i applaud her. URL,56,1,1,0,1,82024,21.913990825688074,-0.0516
1,521789009576476673,breaking: ks patient at risk for ebola: in strict isolation at ku med center in kansas city URL #kwch12,103,1,0,1,1,127516,31.086764363805536,-0.5859
1,352075672543428608,"paula deen moves to have discrimination suit dismissed. just in time for her new book ""how to cook a jew"".",106,0,0,0,1,444285,2.3735002608242044,0.0
0,532602376398462976,officials took away this halloween decoration after reports of it being a real suicide victim. 2003 URL,103,1,0,0,0,1169586,8.61013024602026,-0.765
1,489836441120145408,first pics from the site in ukraine where #mh17 crashed URL URL,63,2,0,1,1,12290337,167.11587263586307,0.0
1,524191650420367360,win: macy's stops stocking sodastream URL #bds #palestine @aicnews URL,70,2,1,2,0,6978,9.649145190099516,0.4939
0,515538937058971648,"update: photo of suspect, alton nolen, in moore, okla. beheading released. URL URL",82,2,0,0,1,248548,31.93559535029846,-0.296
1,532259028152246272,"chick-fil-a manager reportedly bans list of unprofessional words, internet erupts: URL URL",90,2,0,0,1,320370,42.7289088863892,-0.5106
1,489887806018183168,malaysia airlines executive releases partial list of passengers' nationalities: URL URL #mh17,93,2,0,1,0,420078,6.590934527140459,0.0
1,514067907475959808,florida woman surgically adds third breast in bid to become reality tv star URL via daily mail,94,1,0,0,0,231638,18.743396226415094,0.0
0,407191058108256257,r.i.p paul walker ♥ he died doing what he loved♥ URL,52,1,0,0,0,3430,0.4524115755627009,0.8658
1,554979642210549760,mozambique death toll rises to 72 from beer believed to have been poisoned with crocodile bile: URL,99,1,0,0,1,13900621,64.36253336568794,-0.7964
1,524206851450486785,"no, #banksy has not been arrested URL URL",41,2,0,1,1,769691,45.96297103027663,0.3724
1,520338188213444608,"amazon's physical store in nyc would offer same-day delivery, pickups and dropoffs. URL URL",91,2,0,0,1,17443536,61.503745697509615,0.0
1,489865454312099840,authorities collecting passports at #mh17 crash site. australian coat of arms clearly visible. URL URL,102,2,0,1,1,534195,53.02184574230941,0.0
1,387031585834278912,obama has shut down amber alert website to find missing children but still has fuel economy website up URL,106,1,0,0,0,55689,31.994518589132507,0.0
0,510918747188514816,breaking: video claims to show beheading of british aid worker david haines by #isis.,85,0,0,1,1,18628004,84.40944881889764,0.0
1,514508854990999553,apple fans' tight pants are bending the iphone 6 plus URL #bendghazi URL,72,2,0,1,1,74218,45.89228780697975,0.0
0,407192027714322432,hard to believe paul walker died yesterday. no more fast & furious. way too young. #rip URL,91,1,0,1,0,478,7.49025672749768,-0.8797
0,524950339074523137,dramatic photos from @wcuddington on the scene in ottawa URL URL,64,2,1,0,1,1530,1.6048653755314124,0.0
0,525024066152169473,"corporal nathan cirillo, shot dead at #ottawa war memorial today, was 24. reservist was member of argyll and sutherland highlanders #cdnpoli",140,0,0,2,1,1256947,31.83282745738968,-0.8481
1,570405783306944514,"jamie dornan leaving fifty shades of grey?! yeah, not so much: URL",66,1,0,0,1,11771946,56.79983808945558,0.4003
1,489829414704648192,เผยกบฏยูเครนอาจเข้าใจผิดคิดว่า #mh17 เป็นเครื่องบินทหารยูเครนรุกล้ำ / 14 ก.ค.ก็เพิ่งยิงตกไปลำ URL URL,101,2,0,1,1,203241,19.156954677383343,0.0
1,369506008172740608,fukushima nuclear plant leaking 300 tons of radioactive water into the pacific every day: URL,93,1,0,0,1,6742,12.0040385212799,0.0
1,539658034382123008,deandre joshua--shot in the head & torched--was childhood friends w the sole up-close witness to mike brown's murder. URL,121,1,0,0,0,18705,72.66493447808405,-0.3818
1,489796998615547904,breaking: malaysia airlines plane 'shot down' travelling from amsterdam to kuala lumpur URL URL,95,2,0,0,1,208268,86.47919655667145,0.0
1,519921456730607616,cops swarm #7thheaven star stephen collins' home after suicide report URL URL,77,2,0,1,1,5381264,66.36497842380196,-0.6705
1,491591245152935936,"a russian officer ""pushed that button deliberately"" & shot down #mh17, ukrainian gov. says: URL URL",99,2,0,1,1,46185884,58.84769539078156,0.0
0,407213757048160256,r.i.p paul walker.... he died doing what he loved... and that's going fast. URL,79,1,0,0,0,795,4.081596188207266,0.0772
0,407182466613792768,"fan of ""fast & furious"" actor paul walker shocked by his death as memorial grows URL URL",88,2,0,0,1,502339,69.65255407271054,-0.8225
1,520132836594970625,penis graffiti drawn on £1.5m bugatti veyron. URL URL,53,2,0,0,1,238283,39.27492765061826,0.0
1,509152237503778816,calm yourselves- durex has not come out with a pumpkin spice condom URL URL,75,2,0,0,1,6587683,50.78932355338223,0.3182
0,407177474788057088,r.i.p to the driver that died with paul walker that no one cares about because he wasn't famous.,96,0,0,0,0,478,7.49025672749768,-0.8063
1,514150992552931328,"florida woman pays $20,000 for third breast | URL URL",53,2,0,0,0,66972,0.1371697430329352,0.0
0,295152287901417472,#prayforchristopher 5k run .. well we are walking lol @savannahn_2012 @lemongella URL,85,1,2,1,0,771023,10.7453095684803,0.5994
0,551103664124100608,"donna douglas, who played elly may on ""beverly hillbillies,"" has died at 81: URL (bill haber, ap) URL",101,2,0,0,1,4021271,71.0443194600675,-0.296
0,525029684095221760,soldier killed at war memorial identified as cpl. nathan cirillo - URL URL,74,2,0,0,0,231449,18.73846153846154,-0.8555
1,521790189715615744,stop believing what you see on facebook. rt @lilduval: so ebola was found in hair extensions? all my bitches wear weave 😳,121,0,1,0,1,2122189,3.227514450867052,-0.7269
1,553040930144792576,banksy shares simple but beautiful tribute to charlie hebdo cartoonists URL,75,1,0,0,1,11486094,122.43591998241372,0.7876
1,501774251901198336,a list of overnight arrests in ferguson shows a much higher number than officials reported URL URL,98,2,0,0,0,11540,1.598884598884599,-0.3818
0,407197672702214144,"prayers to our friend, tyrese. his emotional message about paul walker got us choked up... URL",94,1,0,0,1,395528,50.43910321147243,0.1779
0,522321383716818944,texas health officials say 2nd person to test positive for ebola at dallas hospital did treat thomas eric duncan: URL,117,1,0,0,1,7333101,55.06699201419698,0.743
1,489974591985840128,ukraine officials say malaysian jet was shot down by a buk missile system URL #mh17 URL,87,2,0,1,1,17436154,61.48856043733549,0.0
1,523562674487975937,"#walmart donates $10,000 to #darrenwilson fund to continue police racial profiling, brutality, murder of black ppl URL",118,1,0,2,0,461,1.522869022869023,-0.8658
1,495365942726381568,"#riphulkhogan. you lifted weights, but you also lifted my heart.",64,0,0,1,1,407504,34.44464478903714,0.7783
0,513779458340569088,starbucks is testing a new latte that tastes exactly like guinness URL,70,1,0,0,1,6587508,50.78830480847596,0.3612
0,524947149134774272,updated | attacker shot dead in parliament after soldier shot at national war memorial: URL #cbcott #ottnews,108,1,0,2,1,230587,30.221755368814197,-0.9169
0,518924377791164420,"hewlett-packard to split pc, printer business from corporate hardware, according to reports URL URL",99,2,0,0,1,9796858,75.84150030248034,0.0
1,524178388282802176,"no, banksy hasn’t actually been arrested URL URL",48,2,0,0,1,26127,3.863434492968172,-0.4767
0,524950264303075328,canada parliament shooting: - still active shooter - 3 separate shooting sites - multiple gunmen - 1 gunmen dead URL,116,1,0,0,0,231366,18.73846153846154,-0.3818
1,572002458647412736,now: 12-year-old conservative cj pearson defends giuliani's comments on obama and his facebook gets shut down! URL,114,1,0,0,1,155429,1.8406546080964683,0.0
1,372489152903643136,"fukushima now in state of emergency, leaking 300 tons of radioactive water into the ocean daily learn more: URL",111,1,0,0,1,286291,1.3429454170957775,-0.3818
1,571052823665704960,do you notice similar muslim radical terrorist hand gesture between obama & isis killer???? #tcot @carminezozzora URL,117,1,1,1,0,478,7.49025672749768,-0.8299
0,509473920060104704,microsoft to buy mojang - report URL $2 billion deal could be signed this week URL,82,2,0,0,1,144522,10.73434856175973,0.0
0,528242965915779072,officials took away this halloween decoration after reports of it being a real suicide victim. 2003 URL,103,1,0,0,0,478,7.49025672749768,-0.765
0,524925033626738688,scene at ottawa war memorial. soldier on duty shot. URL,55,1,0,0,1,62904,14.300047326076667,-0.5994
1,560442390805090307,drift into a peaceful slumber w/@thejeffbridges' new #sleepingtapes album. listen now at URL #om URL,100,2,1,2,1,146484,6.763082986643311,0.4939
1,504652021601800193,#icebucketchallenge donations exceed $94 million. thank you for your support! URL,81,1,0,1,1,32737,6.121732987991523,0.6696
1,539115704285270017,"obama daughter is not pregnant. now when obama get the internet shut down on some olivia type time, we all gonna be sick",120,0,0,0,0,1044,29.91136556403732,-0.5106
1,561952533942661120,islamic tribunal in texas operating under sharia law♨️wtf is this😡@lodisilverado @amymek #tcot URL URL,102,2,2,1,0,478,7.49025672749768,0.0
0,528312406498635777,"fanged deer pops up in afghanistan, 60 years after its last appearance URL URL",78,2,0,0,1,15167066,72.20109245397532,0.0
