#followers,user_engagement,verified,depth,user_id1,tweet_id1,user_id2,length,#hashs,#mentions,#URLs,sentiment_score,text,label
1493394,3.614133074307917,1,0.0,ROOT,524291188422356993,52146755,59,0,0,2,0.0,adam we should do a test with this spider! ...adam? URL URL,0
11773391,56.88099574984821,1,0.0,ROOT,530943279161155584,2883841,83,0,0,1,0.4019,"the end is nigh: pepsi is testing doritos-flavored mountain dew. yes, for real: URL",0
1033052,73.17634459781057,1,0.0,ROOT,538129041539092480,29417304,133,1,1,0,0.381,"and @abc, please tweet saying that you did not pay or compensate darren wilson for the interview in any way. we're waiting. #ferguson",1
1664668,1.5868407032498668,0,0.0,ROOT,376874273601630208,160817572,140,0,0,0,0.2263,"once again, jk rowling is not working on an eighth harry potter book. i expect this rumour originated from either the quibbler or trelawney.",1
769790,94.0254553946754,1,0.0,ROOT,387006553124896768,19084896,139,0,0,0,-0.4767,"barack obama has doj shut down the amber alert system...so, we can add dead kids to the lengths he's is willing to go in his shutdown game.",1
3140944,221.3933562428408,1,0.0,ROOT,532284428542681088,16973333,74,0,0,2,0.0,"no, vladimir putin did not travel in a phallic motorcade formation URL URL",1
702,10.35001463271876,0,0.0,ROOT,407209892013821952,308850792,115,2,0,1,-0.5574,r.i.p roger rodas the man who died with paul walker that everybody forgot about.. #rippaulwalker #riprogerrodas URL,0
11773076,56.8789718680429,1,0.0,ROOT,507354546041925632,2883841,102,0,0,1,-0.8481,betty white is victim of death hoax after fans misread satirical story about 92-year-old's dye job URL,1
7205317,164.72529313232832,1,0.0,ROOT,427725166127226881,36327407,91,0,0,2,0.0,"eric lawson, former 'marlboro man' in cigarette ads dies of smoking-related disease URL URL",0
28723,1.3208053691275168,1,0.0,ROOT,547509900130021377,171667875,60,0,0,1,0.4939,peek behind the curtain of our save the americans video. URL,1
1529,1.6069910250354276,1,0.0,ROOT,524979548195024898,22968158,83,0,0,2,0.5106,surreal photos out of ottawa: this is a vip being escorted on sparks street URL URL,0
11772981,56.87876947986238,1,0.0,ROOT,524699123971534848,2883841,80,0,0,2,0.0,we only have one thing to say about that giant goliath birdeater spider: URL URL,0
19644,11.741953385127635,0,0.0,ROOT,532239131540467712,219937434,102,0,0,2,-0.4588,"employees at a chick-fil-a said to be banned from using slang such as ""bae"", ""bruh"", ""ratchet"" URL URL",1
3139464,221.36792668957617,1,0.0,ROOT,536558567206420480,16973333,92,0,0,2,0.4215,lego letter from the 1970s still offers a powerful message to parents 40 years later URL URL,0
3139426,221.36792668957617,1,0.0,ROOT,536849906997415936,16973333,97,0,0,2,0.4215,this lego letter from the 1970s still offers a powerful message to parents 40 years later URL URL,0
1263994,31.909642773756712,1,0.0,ROOT,524983325275197440,19038934,90,2,1,1,0.0,#rcmp news conference on #ottawa shootings expected to begin momentarily. watch live @ URL,0
3713744,57.57294617563739,1,0.0,ROOT,551128385850601472,22650211,94,0,0,2,0.0,"donna douglas, known for role as elly may clampett on ""the beverly hillbillies,"" dies. URL URL",0
507,14.898012304779934,0,0.0,ROOT,357300409292959744,24304852,115,2,0,1,-0.296,lets start by boycotting koch industiers they paid for george zimmerman legal fees #justicefortrayvon #jurorb37 URL,1
12736151,5.900156704723528,1,0.0,ROOT,334722003057647616,15439395,103,0,1,1,-0.2263,this is just about the weirdest fetish i've ever heard of. what was he thinking of? (via @elvis717) URL,1
1263972,31.909642773756712,1,0.0,ROOT,524991240270807042,19038934,140,1,0,0,-0.9287,"police in #ottawa cannot confirm whether gunman shot dead in parliament is the same person that shot and killed soldier at the war memorial,",0
743431,59.6571630537229,1,0.0,ROOT,504453071041482753,21660529,57,1,0,2,0.0,report: #nhl expansion to las vegas ‘a done deal’ URL URL,1
7390,5.067857142857143,0,0.0,ROOT,504448356584677377,29849267,110,0,0,0,0.0,"nhl expansion – four teams added by 2017, quebec city, toronto, seattle, and las vegas $1.4b in expansion fees",1
3139111,221.36655211912944,1,0.0,ROOT,553115236992290816,16973333,101,0,0,2,-0.2617,banksy's illustrated response to the charlie hebdo attack isn't by banksy. but it is striking URL URL,1
4418,9.708876474239602,0,0.0,ROOT,531108688749404160,434867400,120,1,0,1,-0.5719,"news that 'home alone' star macauley culkin is dead has been confirmed as a hoax, he is alive &well. #macauleyculkin URL",1
2494423,69.43563913140811,1,0.0,ROOT,525300042207612928,15438913,88,0,0,2,-0.8402,pictured: kevin vickers moments after shooting dead canadian parliament attacker URL URL,0
34766,7.378740381875178,1,0.0,ROOT,504450741126582275,258856976,70,2,0,1,0.3612,waking up late for pre-game skate in vegas like... #nhl #expansion URL,1
796215,44.588678383930606,1,0.0,ROOT,514555852351479808,16675569,99,1,0,2,0.0,"dubbed #bendgate, iphone 6 plus users report the aluminium body is bending in pants pockets URL URL",1
5386963,66.50329320917557,1,0.0,ROOT,497073936077959169,16331010,54,1,0,2,-0.6229,#breaking: justin bieber thwarts bear attack!! URL URL,1
427579,6.302808590984187,1,0.0,ROOT,407163869673443328,22540123,139,0,0,0,-0.7506,woke up to news of paul walker's death and a train derailment in the bronx that left at least 4 dead. have to remember how lucky we can be.,0
11479409,122.48648054517476,1,0.0,ROOT,532275347413544961,14511951,49,0,0,2,0.0,sugarhill gang's big bank hank dies at 57 URL URL,0
25229542,48.45426900584796,1,0.0,ROOT,563117355254161408,19426551,86,1,1,2,0.8271,".@eamaddennfl successfully predicted the final score of #sb49. yes, it's true: URL URL",0
2455156,87.516174074936,0,0.0,ROOT,513015596879867904,18548136,117,1,3,1,-0.9117,@legendgary #hitemup! bad boy c.e.o. @iamdiddy arrested in connection with murder of tupac shakur: ... URL @wethewest,1
1102,7.058255357681859,0,0.0,ROOT,407244865018155008,372475409,123,0,0,0,-0.8555,i can't belive people are comparing paul walker's death to brian from family guy. shows how stupid and ignorant people are.,0
18679386,84.4161114476075,1,0.0,ROOT,524935769614331904,1367531,95,1,0,1,0.0,update: reports of gunfire inside the halls of the canadian parliament building in #ottawa: URL,0
410866,3.3617125984251968,1,0.0,ROOT,516729950091493376,67973271,140,0,0,0,-0.3987,"on cnn alton nolen's mother (the oklahoma man who beheaded a coworker) said ""there are two sides to every story!"" he cut a woman's head off!",0
3130,3.9182464454976302,0,0.0,ROOT,504106473467944960,25470710,140,3,0,0,0.34,this audio tape played on #cnn seems to corroborate witness accounts that #darrenwilson kept shooting after #michaelbrown tried to surrender,0
13927010,50.79181404749874,1,0.0,ROOT,527162170531151872,95023423,111,0,0,1,0.0,a puppy-sized spider was found in south america and is now known as the 'south american goliath birdeater.' URL,0
139667,23.34886557696999,1,0.0,ROOT,565999191982616577,57917441,121,1,0,1,0.25,"let's let our friends know that a state senator in south carolina stated ""women are a lesser cut of meat"" #chewonthis URL",0
18679077,84.4161114476075,1,0.0,ROOT,524949828711620608,1367531,95,1,0,1,-0.3182,update: one shooter possibly on the loose in #ottawa amid reports of shootings in the city: URL,0
107257,66.84021352313167,0,0.0,ROOT,516636338679197697,1125937411,100,0,0,2,-0.8555,"kfc ban wipes because they offend muslims URL ban islam instead, why are there halal only kfc's? URL",1
231312,30.288982259570496,1,0.0,ROOT,524977992683237376,18999969,118,2,0,1,0.0,shooting investigation going on for more than 3 hours. much of downtown ottawa still in lockdown: URL #cbcott #ottnews,0
18679001,84.4161114476075,1,0.0,ROOT,507263441359613953,1367531,100,1,1,2,0.0,#tesla reportedly selects nevada to build massive $5 billion battery plant URL via @foxcarreport URL,0
12030,7.231097961867192,0,0.0,ROOT,436074888638763008,603558099,92,0,0,1,0.0,"talking angela gets ur personal info ""he's a kidnapper"" ""he watches u through ur camera"" URL",1
2641277,50.00143802128272,1,0.0,ROOT,545271117355958272,275686563,78,0,0,2,-0.5994,a texas plumbing company's truck somehow ended up in syria's civil war URL URL,0
478,7.49025672749768,0,0.0,ROOT,523566838958284801,98040681,101,2,1,1,0.4019,"what? rt @70torinoman: walmart donates $10,000 to support darren wilson #ferguson #boycottwalmart URL",1
478,7.49025672749768,0,0.0,ROOT,436195672677953536,853428222,120,0,0,1,0.0,"*reads things about talking angela* ""talking angela gets ur personal info"" ""talking angela can access all ur photos"" URL",1
60686,0.5463917525773195,0,0.0,ROOT,407236151167025152,892675814,96,0,0,0,-0.8063,r.i.p to the driver that died with paul walker that no one cares about because he wasn't famous.,0
6937,82.70431102882836,0,0.0,ROOT,539254751343681536,150627581,94,0,5,2,0.0,@jjauthor @fingersflying @peddoc63 @chucknellis @waynebogda what happens to witnesses! URL URL,1
440691,6.188623557821304,1,0.0,ROOT,91728807081426944,170886667,138,1,0,0,0.6973,"#psa please do not drink any pepsi soda, a worker from that company has put blood contaminated with aids inside the bottles!!! please rt!!",1
585391,12.772279303837282,1,0.0,ROOT,524211911668543488,8936082,63,0,0,1,-0.6369,"that old ""banksy arrested"" hoax is back. don't buy into it. URL",1
9913,4.735432016075017,1,0.0,ROOT,557885928417816576,736840885,96,1,0,1,0.25,"mr. president, stop mansplaining your ""need"" to have government care for *my* children URL #sotu",1
2872462,48.80655737704918,1,0.0,ROOT,525033697045925888,6433472,96,0,0,2,-0.8176,"ottawa shooting: how events unfolded, first shots fired at 9:52 a.m. at the war memorial URL URL",0
21553403,102.81838383838384,1,0.0,ROOT,518827403452637184,1652541,65,0,0,1,0.0,hewlett-packard plans to split into two companies: wsj report URL,0
11774596,56.860554543614654,1,0.0,ROOT,407248574099894272,2883841,94,0,0,1,-0.8462,"fast and furious 7 ""delayed"" but ""won't be scrapped"" following paul walker's death: report URL",0
109095,44.29666336306574,0,0.0,ROOT,501781217411215360,617825073,48,1,0,1,0.3724,"78, not 31, arrested overnight in #ferguson. URL",1
478,7.49025672749768,0,0.0,ROOT,523555724807262208,635745335,117,2,0,1,-0.743,"walmart donates $10,000 to support darren wilson and the on going racist police murders #ferguson #boycottwalmart URL",1
1615022,70.40543653536052,1,0.0,ROOT,524586367456919552,17469289,101,0,0,2,-0.657,scientist releases this horrifying picture of a puppy-sized spider he found in the rainforest URL URL,0
7244994,36.72440509131157,1,0.0,ROOT,524186749002473472,216299334,52,0,0,0,0.3724,"breaking news: banksy not arrested, cover not blown.",1
249168,55.19217944831768,1,0.0,ROOT,514062859987595264,380285402,83,0,0,2,0.0,florida woman surgically adds third breast in bid to become reality tv star URL URL,1
478,7.49025672749768,0,0.0,ROOT,407176055657484289,126903716,83,0,0,1,-0.802,"the last photo of paul walker, taken just before the crash that killed him. rip URL",0
189678,1.7155103134208411,1,0.0,ROOT,560187970389819392,168541923,89,1,1,2,0.0,islamic tribunal using sharia law in texas has been confirmed URL @breitbartnews #a4a URL,1
2173795,47.07270168855535,1,0.0,ROOT,407162181059612672,20012204,92,0,0,1,0.5859,paul walker died at the age of 40 saturday. our hearts go out to his family and friends: URL,0
69711,5.9662718846549945,0,0.0,ROOT,529857740059860992,115557718,64,0,0,0,0.6249,dear president obama...it looks like stay-at-home moms vote too.,1
17472805,61.56630896942701,1,0.0,ROOT,524998384357486592,3108351,84,0,0,2,-0.4767,canadian government offices are locked down in ottawa after an armed attack: URL URL,0
506,9.203184230477635,0,0.0,ROOT,407185422523977728,95246658,68,1,0,1,-0.1906,so paul walker is still alive ? dead or alive sia ?! #paulwalker URL,0
5916397,115.33130699088146,1,0.0,ROOT,542423103834296323,19329393,92,1,0,2,-0.7644,#selena's killer & former fan club president will not be released early from prison! URL URL,1
25529,51.51756051257713,0,0.0,ROOT,552677176873455616,26643566,121,1,0,1,-0.7184,malia obama wears t shirt of an anti white anti cop rap group. #nypd URL the family that agitates together stays together,1
4292,14.867523609653723,0,0.0,ROOT,356268980211687424,139255910,115,0,0,1,-0.7783,obama files federal charges against george zimmerman following acquittal in shooting murder of trayvon martin | URL,1
1262638,31.89166472098996,1,0.0,ROOT,524961721744900097,19038934,140,2,0,0,-0.5994,"canadian soldier who was shot at #ottawa's war memorial is a reservist serving with the argyll and sutherland highlanders in #hamilton, ont.",0
31214,25.15873430962343,0,0.0,ROOT,407264593027670016,134838249,104,0,0,1,-0.7003,rip to the driver roger that died with paul walker that no one talks about because he wasn't famous. URL,0
7362993,54.82097688617532,1,0.0,ROOT,529434230938284032,14173315,79,0,0,2,0.0,vampire bambi? rare fanged deer confirmed in afghanistan after 60 years URL URL,0
1065568,114.59097254536994,1,0.0,ROOT,552146635707666433,18511475,68,0,1,2,0.0,rt @xxl: president obama’s daughter wears a pro era t-shirt: URL URL,1
1486440,4.3368524429167685,1,0.0,ROOT,528976109518721024,65493023,116,0,0,1,-0.2235,obama declares stay-at-home moms aren't worth a hill of beans; says it's a choice 'we don't want americans to... URL,1
21591,32.2748611812216,1,0.0,ROOT,531129816389779456,94215105,53,0,0,2,0.0,doritos-flavored mountain dew is a real thing URL URL,0
9479543,21.29922385620915,1,0.0,ROOT,551082055883563008,6017542,86,0,1,1,-0.6486,family says 'beverly hillbillies' actress donna douglas is dead at age 81 - @nbc12 URL,0
38637,15.010186005314438,1,0.0,ROOT,531607884220485632,14926475,107,0,1,1,0.0,apec photo of the day. rt @marc_leibowitz: photo of vladimir putin's motorcade. posted without comment. URL,1
72081,5.449911608721273,0,0.0,ROOT,510906049549705216,322572436,96,0,0,1,0.0,breaking news: isis beheads a british hostage david haines in message to america's partners. URL,0
8586560,11.715210355987056,1,0.0,ROOT,528607634099015680,17842366,85,1,0,2,0.0,#animaloftheday: the first afghan fanged deer was seen in more than 60 years! URL URL,0
46396851,58.97194388777555,1,0.0,ROOT,514142113601437696,759251,101,0,0,2,0.2732,"well, this is one way to quit your job. watch alaskan reporter charlo green quit live on air. URL URL",0
46397041,58.97114228456914,1,0.0,ROOT,490141776984825856,759251,100,1,0,2,-0.5965,u.s intel: missile that hit #mh17 was most likely fired by pro-russian separatists. details: URL URL,1
233830,18.76139332365748,0,0.0,ROOT,525301290218553344,292777349,88,0,0,2,-0.6597,hero: kevin vickers moments after shooting dead canadian parliament attacker - URL / URL,0
339010,19.109892569382275,1,0.0,ROOT,524263570985340928,15428397,101,0,2,2,0.2263,goliath encounter: puppy-sized spider surprises scientist in rainforest @beargrylls @midnight URL URL,0
721525,86.556280954525,1,0.0,ROOT,517053056211357696,15791186,137,0,0,0,0.5574,cdc has confirmed that the patient in dallas has tested positive for the ebola virus. we'll have more coming up on khou 11 news at 4 p.m.,0
2871401,48.80020491803279,1,0.0,ROOT,524928878075457536,6433472,55,0,0,2,-0.5994,soldier shot at national war memorial in ottawa URL URL,0
286363,5.152628032345014,1,0.0,ROOT,513749585391390720,774187063,75,0,0,2,0.3612,starbucks is testing a new latte that tastes exactly like guinness: URL URL,0
60450,5.673903211216644,1,0.0,ROOT,562387516964491265,16049723,116,0,0,1,0.0,"the way we live is social, connecting people and information all over the world. shouldn't we work the same way? URL",0
2434351,66.29223323346393,1,0.0,ROOT,551097831851687938,17525171,73,0,0,1,0.0,"donna douglas, elly may clampett on ‘beverly hillbillies,’ dies at 81 URL",0
7627079,70.28063522161649,1,0.0,ROOT,407179055763836928,25589776,49,0,0,1,-0.3612,did speed play a part in paul walker's death? URL,0
15225363,70.06113225499524,1,0.0,ROOT,525134787778850818,28785486,82,0,0,2,0.0,meet the south american goliath birdeater -- a spider the size of a puppy: URL URL,0
1414,0.0373792524149517,0,0.0,ROOT,534461459938304001,2422621896,88,0,2,2,0.0,17yr old @kyliejenner says she pregnant by 24yr old rapper @tyga (full video) ➡️ URL URL,1
38874,2.2673521850899743,0,0.0,ROOT,566999951449001984,1377719425,88,1,0,2,-0.2732,"#assholeoftheday sen. thomas corbin, for saying women are ""a lesser cut of meat"" URL URL",0
3133865,221.2176403207331,1,0.0,ROOT,534678919656775680,16973333,91,0,0,2,-0.1027,"the world is running out of chocolate, world’s largest chocolate manufacturer warns URL URL",1
233546,18.75965166908563,0,0.0,ROOT,527272948680622080,292777349,118,0,0,0,0.4404,update: police confirm former baseball star jose canseco shot himself in his left hand in an accidental shooting - cnn,0
560435,3.166464155528554,1,0.0,ROOT,531900034863091712,53110793,95,0,2,2,-0.0516,rt @cl_lfc: “@usvsth3m: vladimir putin’s motorcade looks suspiciously like a massive… URL URL ”,1
3694298,60.39729029687189,1,0.0,ROOT,514550436377137152,624413,84,0,0,2,-0.2023,iphone 6 plus owners are complaining that their phones are actually bending: URL URL,1
2870685,48.79344262295082,1,0.0,ROOT,524944881941495809,6433472,99,1,0,2,-0.9169,update: attacker shot dead in parliament after soldier shot at war memorial URL #ottawashooting URL,0
5385258,66.45559845559846,1,0.0,ROOT,535252460148113409,16331010,49,0,0,2,-0.6908,raven symone blasts bill cosby rape story URL URL,1
14333,0.0388824884792626,0,0.0,ROOT,407197113286545409,278122965,130,0,0,0,-0.886,paul walker's character name on fast and furious was brian. brian from family guy died in a car accident. coincidence? i think not,0
15232066,72.3073032571313,1,0.0,ROOT,427944719612915712,2467791,53,0,0,1,0.0,ex-marlboro man dies from smoking-related disease URL,0
13918707,64.39844697888861,1,0.0,ROOT,524976106861236226,51241574,104,0,0,1,-0.4939,"man who saw gunman shoot canadian soldier at war memorial says shooter ""raised his arms in triumph"": URL",0
3133436,221.18831615120277,1,0.0,ROOT,489854703321509888,16973333,94,1,0,2,-0.8176,"'nine britons, 23 us citizens and 80 children' feared dead after #mh17 jet 'shot down' URL URL",1
5869207,10.695269016697589,1,0.0,ROOT,523026678419714048,18208354,90,0,0,1,0.0,"man walks in south american rainforest at night, sees spider the size of a small puppy URL",0
72085,5.449911608721273,0,0.0,ROOT,539052152602107904,322572436,137,0,0,0,-0.1027,breaking: gill rosenberg (31) from tel aviv former idf soldier was captured by isis after going to iraq to join kurds & fight isis - ch 2,1
27087,11.82922596320722,0,0.0,ROOT,436157173161144321,953961499,92,0,0,1,0.0,"talking angela gets ur personal info ""he's a kidnapper"" ""he watches u through ur camera"" URL",1
8955,2.8439197166469894,0,0.0,ROOT,515519742355185664,22844997,131,1,0,0,-0.9118,vaughn foods co-worker who witnessed murder tells #news9 murder suspect alton nolen was shouting islamic phrases. fbi investigating,0
57040161,13.922832140015911,1,0.0,ROOT,507918114567499776,428333,100,0,0,1,-0.6705,"al-shabaab leader ahmed abdi godane killed in monday's u.s. airstrike in somalia, pentagon says. URL",0
6313373,27.87083241333628,1,0.0,ROOT,532276693931945984,14780915,117,0,0,1,-0.5574,sugarhill gang rapper big bank hank has died at the age of 57. read about his legacy and contribution to hip hop: URL,0
178254,8.893001891380708,1,0.0,ROOT,524923293711998976,180887271,105,1,0,1,-0.3612,at the war memorial in. ottawa. a soldier has been shot. they are giving him treatment now. #breaking URL,0
478,7.49025672749768,0,0.0,ROOT,553264892799488000,19354734,114,0,0,1,0.4588,"three more passport stamps, three more data centers. give a big welcome to tokyo, mexico city and frankfurt. ≡ URL",1
9477385,21.296772875816995,1,0.0,ROOT,509464271118688257,6017542,100,0,1,1,0.0,source: microsoft in discussions to buy 'minecraft' maker mojang for more than $2 billion - @wsj URL,0
1228958,29.59373505499761,1,0.0,ROOT,532255606623989760,35586563,100,1,2,2,-0.4588,#dointoomuch rt @dahndahlas: @jemelehill a chick-fil-a manager banned slang at his location. URL URL,1
18041,21.41354975299929,0,0.0,ROOT,387236601450864641,1059240924,81,1,0,2,0.0,"white house #shutdown URL , but are posting alerts on him getting a sandwich. URL",1
805,4.770015948963318,0,0.0,ROOT,407170170533064705,519150848,122,1,0,1,-0.8225,"last picture of paul walker taken before his death in a car crash.#rippaulwalker fast & furious won't be same w/o u. URL """,0
474533,21.141588891418166,1,0.0,ROOT,551942365901250560,16490974,74,0,0,2,0.0,president's daughter malia obama spotted wearing a pro era t-shirt URL URL,1
1531742,53.40576368876081,0,0.0,ROOT,366025766183514112,279390084,118,0,0,1,0.0,japanese government says fukushima nuclear plant is leaking 300 tons of radioactive water into the ocean every day URL,1
612210,75.72416077738517,1,0.0,ROOT,532319110458118144,14787713,56,0,0,2,0.0,employee says manager bans slang at chick-fil-a. URL URL,1
478,7.49025672749768,0,0.0,ROOT,407205235682050048,124543920,95,0,0,0,-0.8063,r.i.p to the driver that died with paul walker that no one cares about because he wasn't famous,0
11489257,122.45526489338316,1,0.0,ROOT,407262869152358400,14511951,60,0,0,1,-0.4939,"paul walker was ""so happy"" hours before his tragic death URL",0
478,7.49025672749768,0,0.0,ROOT,351767344097398785,109065990,108,0,0,1,-0.5983,expect to see russian forces at us events to provide “security” - this is illegal under posse comitatus! URL,1
2689772,27.589601769911503,1,0.0,ROOT,519131101798100992,14885549,87,0,0,2,-0.128,"hp confirms that it's splitting into two companies. and cutting 5,000 jobs. URL $hp URL",0
9796682,75.93224440411373,1,0.0,ROOT,489867900296368129,972651,86,1,0,2,-0.4404,"pro-russian rebel leader in leaked audio: ""cossacks"" shot down the plane URL #mh17 URL",1
2018249,19.351751142049164,1,0.0,ROOT,531973383198887936,14094741,101,0,0,2,-0.296,the manager at a chick-fil-a made a list of words his employees are no longer allowed to say. URL URL,1
9796735,75.93103448275862,1,0.0,ROOT,80080680482123777,972651,59,0,0,1,-0.7783,seriously? racist mcdonald’s sign is obviously a hoax - URL,1
2875653,147.1407094197792,1,0.0,ROOT,532206910796468224,20562637,81,0,0,2,0.0323,a chick-fil-a manager allegedly banned this hilarious list of slang words URL URL,1
6076123,133.27813620071686,1,0.0,ROOT,495305620342714369,34713362,87,0,0,2,-0.4767,"tesla says it's broken ground near reno, nevada for a $5 billion battery plant: URL URL",0
3073657,83.64818449460255,1,0.0,ROOT,366205297557110784,64643056,117,1,0,1,0.34,"details: radioactive water from under #fukushima has risen 60cm above protective barrier, freely leaking to ocean URL",1
18663946,84.41328487785181,1,0.0,ROOT,427666815842414592,1367531,66,0,1,1,0.0,ex-marlboro man dies from smoking -related disease URL via @fox411,0
1305263,25.25495813133539,0,0.0,ROOT,524227209976745984,14669951,52,0,0,1,0.0,up to 34 million green cards and work permits... URL,1
57028603,13.922235481304694,1,0.0,ROOT,518866406512025602,428333,58,0,0,1,0.0,"hewlett-packard to split into two companies, wsj says. URL",0
25530,51.525391551969626,0,0.0,ROOT,553271856786968576,26643566,121,4,0,1,-0.5574,malia obama wears t shirt of an anti white anti cop rap group. #nypd URL #barbaraboxer #respectformuslims #blackprivilege,1
567392,33.63522782949534,1,0.0,ROOT,455525437351800832,63056402,102,0,0,0,0.6696,why is my grandpa tryin to tell me leonardo dicapro is gonna play martin luther king in a movie.. lol!,1
114405,55.2264631043257,1,0.0,ROOT,536826622725218304,2461887810,70,0,0,2,0.4215,that powerful lego letter to parents from the 1970s? it's real URL URL,0
18222,6.579656449983159,0,0.0,ROOT,568571403756294144,772050240,75,1,0,1,-0.5423,horrified at news that macklemore has joined isis #macklemorejoinedisis URL,1
13828,44.38133498145859,0,0.0,ROOT,553960736964476928,424083365,113,1,0,1,-0.6597,"police chief helric fredou, one of the police officers investigating the case #charliehebdo, commits suicide. URL",1
1531756,53.40634005763689,0,0.0,ROOT,372914976102834176,279390084,116,0,0,1,0.1695,"fukushima reactors leaking into groundwater, can't be stopped from getting in ocean, buildings now on mushy land URL",1
8523460,147.85284532464277,1,0.0,ROOT,427780584979836929,87818409,75,0,1,1,0.0,marlboro ad man eric lawson dies of chronic lung disease URL @guardianworld,0
478,7.49025672749768,0,0.0,ROOT,554597409351671808,109065990,120,1,0,1,-0.9001,police chief investigating #charliehebdo reportedly killed himself while preparing report on terror attack... hmm... URL,1
2173887,47.04924953095685,1,0.0,ROOT,407211258304552960,20012204,78,0,0,1,-0.3818,paul walker was doing good and giving back on the day of his tragic death: URL,0
765689,5.122328458942632,1,0.0,ROOT,336873759271157760,237403203,119,0,0,1,-0.9136,hasan gets $278k but victims denied army benefits. disgusting waste of tax $$. garnish his wages & send 2 red cross URL,0
1004007,32.588814411395056,1,0.0,ROOT,514098833253748736,8839632,136,0,0,0,-0.296,"breaking: 3 missing afghan soldiers have been found trying to cross the border into canada, senior law enforcement source tells nbc news",0
13914888,64.3851007037127,1,0.0,ROOT,407192126032986112,51241574,121,0,0,1,-0.8979,"ap video: police say speed was a factor in an l.a. crash that killed 2, including ""fast & furious"" actor paul walker: URL",0
441822,8.810933940774488,1,0.0,ROOT,547158281005719552,16529238,66,1,0,1,0.0,subaru gets snowbound police back on patrol. #dontletwinterwin URL,1
346343,41.2680690399137,0,0.0,ROOT,407187197427593217,177926698,138,0,0,0,-0.8074,"paul walker's character in fast and the furious was named brian"",brian from family guy also died this week,both deaths involved cars."" umm",0
2781,5.033910034602076,0,0.0,ROOT,504830161993609216,935434568,95,0,0,0,0.6705,"still waiting for tupac to accept my als ice bucket challenge. bruh, i know you're still alive.",1
37842,6.69032410693163,0,0.0,ROOT,532203605236154368,24138795,65,0,0,2,-0.2023,rest in peace: big bank hank of sugarhill gang dead at 57 URL URL,0
60486,3.8147392290249433,1,0.0,ROOT,535579674152148992,16219269,121,0,0,1,0.0,fact: florida state university shooter's last facebook status was bible verse (matthew 5:3)..imagine if it was quran: URL,0
59040,23.5045643153527,0,0.0,ROOT,537913349338435584,215598844,97,1,0,1,-0.3182,"this young woman was shot with a nerf bullet by a #ferguson police officer, she lost her eye. URL",0
478,7.49025672749768,0,0.0,ROOT,376982539132366848,149760844,52,0,0,0,0.0,j.k. rowling is working on an 8th harry potter book.,1
15213481,70.00737392959087,1,0.0,ROOT,524757333608394752,28785486,82,0,0,2,0.0,meet the south american goliath birdeater -- a spider the size of a puppy: URL URL,0
18655542,84.41187159297395,1,0.0,ROOT,555003887753494528,1367531,83,0,0,1,0.0,a saudi cleric has declared that the building of snowmen as being anti-islamic. URL,0
5383806,66.42130365659777,1,0.0,ROOT,532275383430041600,16331010,61,0,0,2,-0.6597,sugarhill gang's big bank hank dies at 57 from cancer URL URL,0
3129914,221.05681557846503,1,0.0,ROOT,534278078105944064,16973333,85,0,0,2,-0.1027,"we are running out of chocolate, warns world's largest chocolate manufacturer URL URL",1
982,2.0473921765295886,0,0.0,ROOT,523535962962280448,87940072,138,1,0,0,-0.5951,"currently boycotting walmart & sam's on w. florissant they donated 10,000 to darren wilson!!!!!! cars are turning around! #fergusonoctober",1
4025942,71.08773903262092,1,0.0,ROOT,504304227246538752,15754281,50,0,0,1,0.0,audio may have captured michael brown shooting URL,0
181270,34.886572438162545,1,0.0,ROOT,536504515843727361,1068121346,79,0,0,2,0.0,this letter to parents from a 1970s lego set is years ahead of its time URL URL,0
7348452,54.74552987352813,1,0.0,ROOT,427762638274437120,14173315,74,0,0,1,0.34,actor who played marlboro man in ads dies from smoking-related disease URL,0
28022,0.0331110052405907,0,0.0,ROOT,407237676350185475,30408682,137,0,2,0,-0.8271,@realpaulwalker died in a fiery car crash. @fastfurious filmmakers will commemorate his legacy by dedicating the next six sequels to him.,0
3129216,221.02268041237116,1,0.0,ROOT,536827853669941248,16973333,92,0,0,2,0.4215,lego letter from the 1970s still offers a powerful message to parents 40 years later URL URL,0
57006670,13.919252187748608,1,0.0,ROOT,514201362729828352,428333,87,0,0,1,-0.296,"three missing afghan officers are in custody at the u.s.-canada border, police say. URL",0
11488079,122.43899758188611,1,0.0,ROOT,427690961280696320,14511951,85,0,0,1,0.0,man who portrayed the marlboro man in the 1970s dies from smoking-related disease URL,0
478,7.49025672749768,0,0.0,ROOT,563123548857053184,1379288282,100,0,2,2,-0.5106,texas🇺🇸first islamic tribunal in us🙀sharia law➰in america❌must stop🚨 URL @_fritobandito_ @amymek URL,1
765680,5.1203599550056245,1,0.0,ROOT,482880640560271361,237403203,81,1,0,1,0.0,religious subjugation? u.s. troops in bahrain getting ramadan training. URL #tcot,1
3128722,221.00801832760595,1,0.0,ROOT,525305690257379328,16973333,46,0,0,2,-0.3612,a touching tribute to a fallen soldier URL URL,0
22656,25.617429837518465,1,0.0,ROOT,553186555150749696,9507342,98,1,1,2,0.0,"it ain't banksy! meet @lucilleclerc, artist behind the iconic #charliehebdo pencil tribute URL URL",1
